,Longitude,Latitude,Has Table booking,Has Online delivery,Price range,Votes,Aggregate rating
2976,77.2224176,28.6726275,No,No,1,0,0.0
2977,77.2211471,28.6917878,No,No,1,0,0.0
2978,77.2255613,28.6765107,No,No,1,1,0.0
2979,77.2204415,28.6975181,No,No,1,1,0.0
2980,77.2252919,28.6767537,Yes,No,3,225,4.0
2981,77.26811942,28.56171513,No,No,1,28,3.1
2982,77.2683524,28.5620725,No,Yes,1,38,3.3
2983,77.26825587,28.56150782,No,No,2,54,2.8
2984,77.268392,28.56159321,No,No,1,32,2.8
2985,77.2690337,28.562628,No,No,2,42,3.2
2986,77.26926506,28.5624519,No,No,1,10,2.9
2987,77.26820022,28.56128843,No,No,1,27,2.8
2988,77.26839837,28.56136028,No,Yes,2,35,3.2
2989,77.2688013,28.562384,Yes,Yes,3,82,2.5
2990,77.2684871,28.5614129,No,No,2,24,3.2
2991,77.26784986,28.56181849,No,No,2,14,2.9
2992,77.2685365,28.56132406,No,No,1,16,2.8
2993,77.269169,28.562686,No,No,1,11,3.0
2994,77.268562,28.560994,No,No,2,14,3.1
2995,77.26831857,28.56217362,No,No,1,91,3.5
2996,77.26906691,28.56231173,Yes,Yes,3,110,3.7
2997,77.26893816,28.56253759,Yes,Yes,4,886,3.9
2998,77.26817206,28.56203051,No,No,1,3,0.0
2999,77.2208907,28.6301966,Yes,Yes,3,152,2.6
3000,77.22035229,28.63004355,Yes,No,3,140,2.9
3001,77.2198128,28.6329609,No,Yes,1,277,3.4
3002,77.2194984,28.6348572,Yes,No,3,1099,3.1
3003,77.2321919,28.62925605,No,No,2,76,3.4
3004,77.2298312,28.6305968,No,Yes,1,89,3.2
3005,77.2226871,28.6317119,No,Yes,3,1523,3.4
3006,77.2198577,28.6352499,No,Yes,3,671,3.0
3007,77.2160401,28.6305402,No,No,1,1300,3.3
3008,77.2165791,28.6323836,No,No,3,2460,2.7
3009,77.2213398,28.6328378,No,No,3,1096,2.5
3010,77.220409,28.6356827,No,Yes,2,499,3.4
3011,77.2190044,28.6340485,Yes,No,3,563,3.2
3012,77.2226422,28.6332756,No,No,3,52,4.7
3013,77.2221482,28.6343484,No,Yes,1,2620,4.9
3014,77.22217988,28.63259937,Yes,Yes,3,242,4.7
3015,77.2208008,28.6290232,No,No,2,485,3.6
3016,77.2172977,28.6324521,Yes,Yes,3,2639,3.9
3017,77.22061079,28.62986493,No,No,3,706,3.7
3018,77.2212499,28.6327396,No,Yes,2,2093,3.8
3019,77.21751753,28.63432028,No,Yes,2,548,3.6
3020,77.21993454,28.63372555,No,No,2,361,3.6
3021,77.2228667,28.6332522,No,Yes,3,873,3.7
3022,77.2211601,28.6346126,Yes,No,3,673,3.7
3023,77.2202619,28.6314806,Yes,No,3,834,3.7
3024,77.2208907,28.6344973,No,No,2,877,3.6
3025,77.2194535,28.6348977,No,Yes,3,1503,3.9
3026,77.22215876,28.63122333,No,No,2,3206,3.9
3027,77.22035263,28.63146522,No,Yes,1,487,3.9
3028,77.2228218,28.6320384,Yes,Yes,3,2003,3.9
3029,77.217118,28.6339581,Yes,No,3,496,3.9
3030,77.2206488,28.6302469,Yes,Yes,3,841,3.9
3031,77.2228959,28.6332312,No,No,2,336,3.7
3032,77.22320214,28.62801416,No,Yes,2,271,3.8
3033,77.2196331,28.6301662,No,No,2,1607,3.9
3034,77.2210029,28.6336789,Yes,Yes,4,706,3.5
3035,77.22072076,28.63033313,Yes,No,3,1379,3.9
3036,77.223175,28.627897,No,Yes,2,55,3.7
3037,77.2223278,28.6340072,No,No,2,1151,3.9
3038,77.2226871,28.6335935,Yes,Yes,3,626,3.7
3039,77.216129,28.6318938,No,Yes,1,301,3.8
3040,77.2161749,28.6324794,Yes,No,3,1174,3.8
3041,77.2218787,28.6350395,No,No,2,2185,3.5
3042,77.2196331,28.6305246,No,Yes,2,321,3.5
3043,77.217,28.63136,No,Yes,2,427,3.7
3044,77.2208907,28.6340493,No,Yes,2,1189,3.7
3045,77.2163994,28.6320976,No,No,3,1286,3.9
3046,77.222736,28.6331936,No,Yes,1,41,3.7
3047,77.21645035,28.63123951,Yes,Yes,3,277,3.7
3048,77.21829101,28.63417726,Yes,No,3,391,3.6
3049,77.2167587,28.6319527,No,No,4,2589,3.9
3050,77.216411,28.6323132,No,No,2,388,3.8
3051,77.22015667,28.63000833,No,No,2,108,3.7
3052,77.2208276,28.6303042,No,No,1,95,3.5
3053,77.2190709,28.6355337,Yes,No,3,66,3.9
3054,77.2204415,28.6307809,No,Yes,2,310,3.9
3055,77.2198128,28.630721,No,No,3,3010,3.7
3056,77.21980177,28.63089815,No,Yes,3,1891,3.7
3057,77.2193637,28.6349788,No,No,2,1761,3.8
3058,77.2205314,28.6312375,Yes,No,3,367,3.8
3059,77.22071037,28.63430998,No,No,3,1158,3.8
3060,77.22263787,28.62845265,No,No,4,2689,3.8
3061,77.2180107,28.6308607,No,Yes,3,1434,3.6
3062,77.2228218,28.6322176,No,Yes,3,541,3.5
3063,77.2198128,28.6306314,Yes,No,3,140,3.7
3064,77.21826,28.620999,No,No,4,61,3.6
3065,77.2197679,28.6308511,Yes,Yes,3,1256,3.7
3066,77.2171077,28.6308473,Yes,No,3,422,3.5
3067,77.22053636,28.62981696,No,Yes,2,1134,3.6
3068,77.2200822,28.6348681,Yes,Yes,3,1863,3.5
3069,77.2197229,28.630354,No,Yes,2,1311,3.5
3070,77.2181959,28.6335234,No,No,1,1333,3.7
3071,77.21608289,28.62612864,No,No,1,50,3.6
3072,77.22247191,28.6286716,Yes,No,4,92,3.5
3073,77.22063158,28.63014067,No,No,2,552,3.8
3074,77.222238,28.6311315,No,Yes,2,276,3.5
3075,77.221744,28.629606,Yes,No,3,1801,3.7
3076,77.2204748,28.6300841,No,Yes,3,327,3.5
3077,77.2198128,28.6301834,Yes,No,3,1020,3.9
3078,77.2208008,28.6339511,Yes,No,3,645,3.8
3079,77.2210703,28.6315577,Yes,No,3,143,3.9
3080,77.2207923,28.6303196,Yes,No,3,1545,3.9
3081,77.2228667,28.6331626,Yes,No,3,63,3.5
3082,77.2219685,28.6335249,No,Yes,1,783,3.9
3083,77.21964553,28.63104411,Yes,No,3,3413,3.9
3084,77.2181061,28.6352172,Yes,Yes,3,1087,3.9
3085,77.22086292,28.63384356,No,No,3,4914,3.7
3086,77.221559,28.6336168,No,No,3,908,3.9
3087,77.2192738,28.6342534,Yes,Yes,3,1027,3.5
3088,77.2199026,28.635299,Yes,Yes,3,1071,3.9
3089,77.23041,28.636975,No,Yes,1,0,0.0
3090,77.22947,28.637044,No,Yes,2,0,0.0
3091,77.2296803,28.6302952,No,No,1,2,0.0
3092,77.22285848,28.63302489,Yes,No,3,840,4.4
3093,77.22212523,28.63386651,Yes,No,3,2333,4.0
3094,77.2201721,28.6300384,Yes,Yes,4,1821,4.1
3095,77.22067215,28.62996616,No,No,3,3164,4.1
3096,77.2161897,28.6316714,No,Yes,2,740,4.1
3097,77.2205314,28.6299831,No,Yes,3,510,4.0
3098,77.2162198,28.6324389,Yes,Yes,4,961,4.2
3099,77.2208457,28.6309539,Yes,No,3,799,4.1
3100,77.2172977,28.6328105,Yes,No,3,412,4.0
3101,77.2214296,28.6323984,No,No,4,1942,4.4
3102,77.22193044,28.63298369,Yes,Yes,4,312,4.0
3103,77.2205314,28.6348214,Yes,Yes,2,361,4.0
3104,77.222238,28.6326547,Yes,Yes,3,1129,4.3
3105,77.2227769,28.6330645,Yes,No,3,510,4.0
3106,77.2197229,28.6304436,Yes,No,3,608,4.0
3107,77.22090885,28.63424877,Yes,No,3,1959,4.1
3108,77.2204415,28.6302434,Yes,Yes,3,817,4.0
3109,77.2198577,28.6352499,Yes,Yes,3,400,4.1
3110,77.2163096,28.6323578,No,Yes,2,5172,4.3
3111,77.2215438,28.6336429,Yes,No,3,467,4.1
3112,77.2177019,28.6321771,No,No,2,2417,4.1
3113,77.2191391,28.6355397,Yes,No,3,90,4.1
3114,77.2228913,28.6332275,Yes,No,3,104,4.3
3115,77.22054273,28.62997057,Yes,No,4,2252,4.0
3116,77.2212499,28.6324708,Yes,No,4,1838,4.1
3117,77.22129744,28.63447388,No,No,3,1758,4.0
3118,77.2182858,28.6336216,No,No,1,1457,4.3
3119,77.2183326,28.6333676,No,No,1,3591,4.3
3120,77.2225074,28.6315156,Yes,No,3,492,4.1
3121,77.1250143,28.7181477,No,Yes,2,77,2.6
3122,77.124976,28.7182809,Yes,No,3,113,3.2
3123,77.125077,28.7186064,No,Yes,3,140,3.3
3124,77.1248938,28.7183684,No,Yes,1,164,3.5
3125,77.3027142,28.65784,No,Yes,2,106,3.1
3126,77.3023283,28.6571108,Yes,Yes,2,134,3.3
3127,77.3022802,28.657631,No,Yes,2,77,3.4
3128,77.3022817,28.6576462,Yes,Yes,2,102,3.3
3129,77.3018958,28.6567112,No,No,2,217,3.5
3130,77.1104921,28.7208561,Yes,No,4,59,3.5
3131,77.1104047,28.7203475,Yes,No,3,60,3.7
3132,77.2974845,28.5902478,Yes,No,4,12,3.2
3133,77.2975743,28.590346,Yes,No,4,115,3.5
3134,77.1527715,28.6927868,Yes,No,3,165,3.3
3135,77.1527796,28.6925129,No,Yes,2,41,3.4
3136,77.1526057,28.6926319,Yes,Yes,3,116,3.5
3137,77.1518867,28.691936,No,No,2,262,3.7
3138,77.1528346,28.6928645,No,No,1,364,3.5
3139,77.2403806,28.6442398,No,No,2,28,2.8
3140,77.2321629,28.6433222,No,No,1,12,3.2
3141,77.2402908,28.6445896,No,No,1,22,2.8
3142,77.2373386,28.6409469,No,No,1,6,2.9
3143,77.2402908,28.6464711,No,No,1,45,3.4
3144,77.2373206,28.6421251,No,No,1,6,3.0
3145,77.2341388,28.6415395,No,No,1,6,2.9
3146,77.2442871,28.6461798,No,No,1,8,3.1
3147,77.2405333,28.6437229,No,Yes,2,23,2.8
3148,77.2403616,28.6442887,No,No,1,6,3.2
3149,77.2424889,28.62954592,No,Yes,2,33,3.0
3150,77.2404704,28.6428148,No,No,1,5,3.0
3151,77.240526,28.6437016,No,No,2,159,3.4
3152,77.24076111,28.63814444,No,No,2,85,3.7
3153,77.2360697,28.6411412,Yes,No,2,189,3.8
3154,77.2402908,28.6435145,No,Yes,2,519,3.7
3155,77.2404704,28.6428148,No,No,2,26,3.5
3156,77.2404704,28.6482801,No,No,2,124,3.8
3157,77.240201,28.6461938,Yes,No,3,711,3.6
3158,77.2436136,28.6450853,No,No,2,109,3.6
3159,77.2436136,28.6451749,No,No,1,57,3.7
3160,77.2398417,28.6437405,No,No,1,88,3.6
3161,77.2436136,28.6450853,No,No,1,0,0.0
3162,77.2420496,28.6448122,No,No,1,0,0.0
3163,0.0,0.0,No,No,1,0,0.0
3164,0.0,0.0,No,No,1,0,0.0
3165,77.2404428,28.6482292,No,No,1,0,0.0
3166,0.0,0.0,No,No,1,0,0.0
3167,77.2414133,28.6444725,No,No,2,0,0.0
3168,77.2357696,28.6413413,No,No,1,1,0.0
3169,77.2357105,28.6410173,No,No,1,0,0.0
3170,77.24033283,28.6439042,No,No,1,0,0.0
3171,77.2444219,28.6452519,No,No,1,1,0.0
3172,77.2400213,28.6411593,No,No,1,0,0.0
3173,77.243883,28.6449318,No,No,2,3,0.0
3174,77.2420857,28.6448275,No,No,1,1,0.0
3175,77.2419072,28.644762,No,No,1,3,0.0
3176,77.2402908,28.6451272,No,No,1,0,0.0
3177,77.2358133,28.6413034,No,No,1,0,0.0
3178,77.2400961,28.6477718,No,No,1,0,0.0
3179,0.0,0.0,No,No,1,0,0.0
3180,77.2402141,28.6440556,No,No,2,32,2.3
3181,77.2400213,28.6480581,No,No,2,271,4.1
3182,77.2038911,28.5419032,No,No,1,4,3.0
3183,77.204111,28.5417882,No,No,1,1,0.0
3184,77.2304115,28.5730331,Yes,No,3,176,3.3
3185,77.2298726,28.5732507,No,No,1,10,3.1
3186,77.230142,28.5735453,No,Yes,2,73,3.3
3187,77.2296031,28.573494,No,No,1,12,3.0
3188,0.0,0.0,No,No,1,13,3.4
3189,77.2385256,28.57750982,No,No,2,33,3.3
3190,77.2388538,28.5780492,No,Yes,2,104,3.4
3191,77.238315,28.5774602,No,Yes,1,12,3.2
3192,77.2305911,28.5740362,Yes,No,2,600,3.2
3193,77.2318151,28.5765207,No,No,2,13,3.2
3194,77.23840289,28.57825443,No,Yes,2,8,2.7
3195,77.233061,28.5661594,No,No,2,78,2.5
3196,77.2384946,28.5780151,No,No,2,35,3.4
3197,77.234004,28.5728373,No,No,2,16,3.4
3198,77.230527,28.573371,No,Yes,1,7,2.5
3199,77.2305911,28.5734984,No,Yes,1,26,2.8
3200,77.2298726,28.5744159,No,Yes,1,29,3.3
3201,77.238315,28.5773705,No,No,1,16,2.7
3202,77.2239446,28.5701766,No,No,1,14,3.2
3203,77.2305013,28.5731313,No,No,2,9,3.1
3204,77.23718248,28.57345367,No,No,1,7,2.9
3205,77.2298726,28.574147,No,No,1,102,2.9
3206,77.2269086,28.5748508,No,No,1,22,3.2
3207,77.238347,28.576813,No,Yes,2,9,3.1
3208,77.2302318,28.5735538,Yes,No,3,128,3.1
3209,77.2304115,28.5731228,No,No,3,496,3.0
3210,77.23895844,28.57772917,No,No,1,8,3.2
3211,77.2387472,28.578638,No,Yes,2,19,3.3
3212,77.238764,28.5783096,No,No,2,35,3.4
3213,77.2382701,28.5777696,No,Yes,2,53,3.2
3214,77.2386742,28.5785699,No,Yes,2,39,3.0
3215,77.23684,28.572495,No,No,1,25,3.3
3216,77.2298726,28.5739678,No,No,1,28,3.2
3217,77.2384048,28.5780065,No,Yes,2,44,3.4
3218,77.2283618,28.5735915,No,Yes,2,56,2.6
3219,77.2302768,28.5727962,Yes,Yes,3,245,3.9
3220,77.2304115,28.5731228,No,No,2,215,3.5
3221,77.2302318,28.5735538,Yes,Yes,3,386,3.6
3222,77.2304115,28.5738398,No,Yes,1,460,3.8
3223,77.2381221,28.5776478,No,Yes,2,146,3.6
3224,77.2299624,28.574066,No,No,1,55,3.7
3225,77.2303217,28.5737416,No,Yes,3,390,3.7
3226,77.2385416,28.5783289,No,Yes,1,15,3.5
3227,77.2302318,28.5735538,No,Yes,1,130,3.6
3228,77.2388538,28.5782285,No,No,2,301,3.9
3229,77.2386742,28.5778529,Yes,Yes,2,338,3.7
3230,77.2304115,28.5729435,Yes,Yes,3,798,3.9
3231,77.2304115,28.5731228,No,Yes,2,192,3.8
3232,77.238764,28.5783992,No,Yes,2,196,3.8
3233,77.2302318,28.5736434,No,Yes,2,766,3.7
3234,77.2298726,28.5739678,No,Yes,2,42,3.6
3235,77.2338693,28.5666845,Yes,Yes,3,139,3.6
3236,77.23133,28.573539,No,Yes,1,24,3.8
3237,77.2304115,28.5732124,Yes,Yes,3,208,3.5
3238,77.2305784,28.5731536,Yes,Yes,3,99,3.6
3239,77.2304115,28.5732124,Yes,Yes,3,601,3.7
3240,77.2304115,28.5732124,Yes,Yes,4,354,3.8
3241,77.2301869,28.5735944,Yes,Yes,3,130,3.8
3242,77.234004,28.5667421,No,Yes,2,303,3.8
3243,77.2303467,28.5729411,Yes,Yes,2,306,3.8
3244,77.2303666,28.5732529,No,No,2,304,3.7
3245,77.2304115,28.5731228,No,Yes,2,308,3.7
3246,77.2305013,28.5732209,No,Yes,2,84,3.6
3247,77.230142,28.5735453,Yes,No,3,749,3.9
3248,77.2301869,28.5735944,Yes,No,3,238,3.8
3249,77.2258308,28.5732244,No,No,1,2,0.0
3250,77.2282559,28.5750687,No,No,1,2,0.0
3251,77.2254202,28.5728608,No,No,1,0,0.0
3252,77.2260104,28.5731519,No,No,1,2,0.0
3253,77.2286152,28.5740273,No,No,1,0,0.0
3254,77.2286152,28.5741169,No,No,1,0,0.0
3255,77.2272935,28.5729113,No,No,2,0,0.0
3256,77.2284355,28.5740102,No,No,2,35,2.4
3257,77.2300522,28.5734471,Yes,Yes,3,711,4.1
3258,77.2301869,28.5735944,Yes,No,3,50,4.4
3259,77.2301021,28.5737979,No,Yes,1,561,4.1
3260,77.230142,28.5738142,Yes,Yes,3,183,4.0
3261,77.23797072,28.57481074,Yes,Yes,3,242,4.1
3262,77.2290642,28.5745182,Yes,Yes,2,223,4.1
3263,77.230456,28.5737426,Yes,Yes,2,769,4.1
3264,77.2306809,28.5734173,No,Yes,1,169,4.0
3265,77.2302318,28.5735538,Yes,Yes,3,63,4.2
3266,77.2303666,28.5732529,Yes,Yes,3,460,4.0
3267,77.2303217,28.5733831,No,Yes,2,782,4.0
3268,77.228705,28.5742151,No,Yes,2,95,4.2
3269,77.230142,28.5739038,No,Yes,2,372,4.2
3270,77.13403689,28.59645787,No,No,1,2,0.0
3271,77.12170769,28.59346375,No,No,1,0,0.0
3272,77.13754522,28.56050598,No,No,1,0,0.0
3273,77.13251498,28.59696187,No,No,2,1,0.0
3274,77.2039877,28.6952736,No,No,1,29,3.1
3275,77.208764,28.7012381,No,No,1,69,3.4
3276,77.2076173,28.6984992,No,Yes,1,109,2.8
3277,77.2041824,28.6956951,No,No,2,15,2.8
3278,77.2043172,28.6949468,No,No,2,76,3.4
3279,77.2063856,28.6984528,No,No,1,46,3.4
3280,77.2041824,28.69471,No,No,1,87,3.2
3281,77.2058893,28.6986347,No,No,1,45,2.6
3282,77.2058299,28.6985993,No,No,2,109,2.5
3283,77.2066978,28.7014883,No,No,1,8,3.0
3284,77.1968157,28.6896167,No,No,1,35,3.3
3285,77.2105606,28.7039175,No,Yes,1,81,2.8
3286,77.2040261,28.6949494,No,Yes,1,72,3.1
3287,77.204262,28.69692,No,No,1,18,3.0
3288,77.2045418,28.6970729,Yes,No,2,113,3.3
3289,77.2041824,28.6958742,No,No,1,5,2.8
3290,77.2052412,28.6946441,No,No,1,51,3.3
3291,77.2045418,28.7099688,No,No,1,5,2.9
3292,77.2088089,28.7012872,Yes,No,2,82,3.0
3293,77.2040656,28.6955226,No,Yes,2,12,3.0
3294,77.2127619,28.6950637,No,Yes,1,26,2.6
3295,77.2050359,28.6944781,No,Yes,1,17,3.2
3296,77.2057546,28.7022489,No,Yes,2,85,3.3
3297,77.2042264,28.6953048,No,Yes,3,143,3.4
3298,77.204991,28.6945186,No,No,1,39,3.4
3299,77.2043621,28.6958019,Yes,No,4,81,2.7
3300,77.2041877,28.6961065,No,No,1,69,3.3
3301,77.2075896,28.6984683,No,No,1,16,2.6
3302,77.2051324,28.6989923,No,No,2,173,3.4
3303,77.2049573,28.6989525,No,No,1,45,3.2
3304,77.2043172,28.6944094,No,No,3,50,2.7
3305,77.2041824,28.6956951,No,Yes,2,427,3.4
3306,77.2062475,28.6983664,No,Yes,1,138,2.6
3307,77.20517535,28.69445928,No,No,1,14,3.0
3308,77.2048468,28.6991883,No,Yes,1,51,2.8
3309,77.2051338,28.6988729,No,Yes,2,130,3.1
3310,77.2041413,28.694839,Yes,Yes,2,1071,4.6
3311,77.2044468,28.6963995,No,Yes,1,258,3.6
3312,77.2042568,28.6951581,No,Yes,1,533,3.9
3313,77.2044507,28.6968859,No,No,1,93,3.7
3314,77.20421,28.6959218,No,Yes,2,484,3.7
3315,77.204109,28.694703,Yes,No,3,49,3.7
3316,77.2042559,28.6951592,No,Yes,2,2724,3.9
3317,77.207686,28.6959407,No,Yes,2,541,3.8
3318,77.2052605,28.6947235,No,No,1,91,3.7
3319,77.2047986,28.6943941,Yes,Yes,2,1970,3.8
3320,77.2076069,28.69846,No,No,1,0,0.0
3321,77.2049915,28.7004311,No,No,1,1,0.0
3322,77.2112792,28.7045236,No,No,1,1,0.0
3323,77.2050973,28.6979839,No,No,1,0,0.0
3324,77.2039851,28.6943776,No,No,1,1,0.0
3325,77.2052605,28.7014404,No,No,1,0,0.0
3326,77.2132353,28.6960645,No,No,1,2,0.0
3327,77.2027451,28.6949307,No,No,1,0,0.0
3328,77.20346611,28.68074736,No,Yes,1,3,0.0
3329,77.19461525,28.69248552,No,No,1,0,0.0
3330,77.2045418,28.710327,No,No,1,3,0.0
3331,77.2077758,28.6979196,No,Yes,2,147,2.4
3332,77.2040764,28.6955728,No,Yes,2,148,2.4
3333,77.2031499,28.6951306,No,No,1,111,4.1
3334,77.2029696,28.6956238,Yes,Yes,2,1384,4.1
3335,77.2043172,28.6958424,No,Yes,1,156,4.3
3336,77.2041921,28.6948159,No,No,2,4085,4.3
3337,77.2043172,28.6949468,No,Yes,2,1537,4.4
3338,77.2042723,28.6950768,Yes,No,2,1526,4.2
3339,77.2063385,28.5730696,No,No,1,45,2.8
3340,77.2069673,28.5733089,No,No,2,26,3.2
3341,77.2063385,28.57298,No,No,1,13,3.1
3342,77.2062293,28.5731135,No,Yes,2,29,2.5
3343,77.2071919,28.5733751,No,No,1,11,2.8
3344,77.2067876,28.5736502,No,No,1,52,3.1
3345,77.2065181,28.5733557,No,No,1,69,3.4
3346,77.207032,28.573381,No,No,1,36,3.0
3347,77.2070571,28.5734071,No,No,2,44,3.1
3348,77.2072657,28.5733139,No,No,1,8,2.8
3349,77.2065181,28.5733557,No,No,2,28,3.5
3350,77.2063385,28.57298,No,No,2,182,3.7
3351,77.2062936,28.5731102,No,No,1,93,3.6
3352,77.2065181,28.5733557,No,No,1,72,3.6
3353,77.2069673,28.5733089,No,No,1,152,3.8
3354,77.2063385,28.5730696,No,No,1,19,3.5
3355,77.2062457,28.573123,Yes,No,2,143,3.7
3356,77.2062671,28.5731173,No,No,1,24,3.5
3357,77.2066529,28.5733237,No,No,1,30,3.5
3358,77.2062599,28.5731266,No,No,2,30,2.3
3359,77.3263341,28.6840941,No,No,1,9,3.0
3360,77.32792842,28.69405251,No,No,2,10,3.2
3361,77.3153088,28.6793527,No,No,2,15,3.2
3362,77.3228257,28.6880418,No,No,1,7,3.0
3363,77.3243611,28.6866525,No,No,2,9,2.8
3364,77.3133238,28.6812709,No,No,1,32,3.3
3365,77.31063947,28.68787472,No,No,1,4,2.9
3366,77.3216767,28.6758998,Yes,Yes,3,56,3.3
3367,77.3138803,28.6785183,No,No,2,16,3.0
3368,77.3219584,28.6760676,No,No,2,87,3.3
3369,77.3187967,28.681041,No,No,1,39,3.4
3370,77.3165977,28.680441,No,No,1,23,3.4
3371,77.3265239,28.6840123,No,No,1,11,3.2
3372,77.3141201,28.6843495,No,Yes,1,15,2.6
3373,77.3218233,28.6760146,No,Yes,2,65,3.3
3374,77.3235369,28.6827502,No,No,1,7,3.1
3375,77.31573399,28.68331488,No,No,2,14,2.6
3376,77.32611515,28.68426375,No,No,1,7,3.0
3377,77.3212477,28.6815286,No,No,2,14,2.7
3378,77.3237521,28.6877871,No,No,1,4,3.0
3379,77.3138452,28.6803927,No,Yes,2,177,2.7
3380,77.3263201,28.6839708,No,No,2,6,3.0
3381,77.3149321,28.6780803,No,No,1,39,2.7
3382,77.3203722,28.6817639,No,No,1,27,3.3
3383,77.3225314,28.6818859,No,Yes,1,14,3.1
3384,77.3175002,28.6804166,No,No,1,15,3.1
3385,77.3135599,28.6781679,No,Yes,1,50,2.6
3386,77.3130113,28.6784414,No,Yes,2,97,3.1
3387,77.3172671,28.6805428,No,No,2,103,3.2
3388,77.3220465,28.6755738,No,No,2,88,3.5
3389,77.32103,28.6759651,No,Yes,2,107,3.6
3390,77.31474,28.6789662,No,No,1,0,0.0
3391,77.3174779,28.6826566,No,No,1,1,0.0
3392,77.3191771,28.6802106,No,No,1,2,0.0
3393,77.3194607,28.6803726,No,No,2,0,0.0
3394,77.3221198,28.6766439,No,No,1,0,0.0
3395,77.3240717,28.6868371,No,No,1,1,0.0
3396,77.3243518,28.6869556,No,No,1,0,0.0
3397,0.0,0.0,No,No,1,1,0.0
3398,77.3200498,28.6806456,No,No,1,0,0.0
3399,77.32285928,28.68393079,No,No,1,0,0.0
3400,77.3179939,28.6806874,No,No,1,0,0.0
3401,77.3174105,28.6804081,No,No,1,2,0.0
3402,77.3180387,28.6806468,No,No,1,0,0.0
3403,77.30874181,28.67811889,No,No,1,1,0.0
3404,77.3182032,28.6808405,No,No,1,0,0.0
3405,77.3151641,28.6784646,No,No,1,0,0.0
3406,77.31044468,28.68845296,No,No,2,0,0.0
3407,77.3150927,28.6785109,No,No,1,2,0.0
3408,77.30951831,28.68780825,No,No,1,0,0.0
3409,77.29831667,28.65281944,No,No,1,2,0.0
3410,77.3227227,28.6859527,No,No,1,0,0.0
3411,77.30948444,28.68853914,No,No,1,1,0.0
3412,77.31081113,28.68710648,No,No,1,2,0.0
3413,77.3207312,28.6817083,No,No,1,1,0.0
3414,77.30820905,28.67788563,No,No,1,0,0.0
3415,77.30849136,28.67810565,No,Yes,2,57,2.3
3416,77.0800517,28.6301104,Yes,Yes,2,122,3.4
3417,77.0813721,28.6301427,No,Yes,2,85,2.5
3418,77.0807745,28.6301924,No,No,1,55,2.6
3419,77.0815256,28.6298202,Yes,Yes,3,35,3.4
3420,77.0813133,28.6305419,No,No,1,56,3.5
3421,77.0818722,28.6300877,Yes,No,3,118,2.3
3422,77.1582677,28.7029361,No,No,1,29,3.0
3423,77.1581778,28.7030171,No,No,2,63,3.0
3424,77.1582677,28.7029361,No,No,1,14,3.3
3425,77.1581925,28.7029534,No,No,2,62,3.6
3426,77.1581943,28.7029971,No,No,1,2,0.0
3427,77.15665989,28.54283324,No,No,3,83,3.5
3428,77.15718493,28.54370415,Yes,No,3,118,3.8
3429,77.2170282,28.527655,Yes,Yes,3,134,3.1
3430,77.21589714,28.52890209,No,No,2,138,2.8
3431,77.2166406,28.5281701,No,Yes,1,152,3.8
3432,77.21593738,28.52888088,No,Yes,2,246,3.5
3433,77.21688252,28.52822812,No,No,2,426,3.8
3434,77.21723221,28.52766814,No,No,2,71,3.9
3435,77.21655529,28.52844757,No,No,1,229,3.7
3436,77.21612245,28.52857924,Yes,Yes,4,984,3.7
3437,77.21922308,28.53230279,No,No,3,295,3.5
3438,77.21779615,28.52817627,No,No,3,2777,4.4
3439,77.21694253,28.52799453,No,Yes,1,397,4.1
3440,77.21593738,28.52888088,No,No,1,71,4.1
3441,77.1555539,28.5429069,No,No,2,118,3.2
3442,77.15549883,28.54273752,No,Yes,2,161,3.6
3443,77.15574123,28.54284148,No,No,1,91,3.9
3444,77.15598,28.542494,No,Yes,1,360,3.9
3445,77.15693682,28.54270924,No,No,2,69,3.7
3446,77.1553105,28.5427394,No,No,2,134,3.7
3447,77.15570837,28.5427387,No,No,1,154,3.8
3448,77.15590451,28.54268656,No,Yes,1,98,3.9
3449,77.15617541,28.54235257,No,Yes,1,159,3.8
3450,77.15601213,28.54260469,No,Yes,1,169,3.7
3451,77.15557222,28.54234722,No,No,2,109,3.9
3452,77.15613484,28.54260027,No,No,3,170,3.8
3453,77.15556856,28.54264798,No,No,2,154,4.0
3454,77.194929,28.576014,No,No,2,59,2.7
3455,77.1951986,28.5762189,Yes,Yes,3,112,2.7
3456,77.194929,28.5761036,No,No,1,11,3.0
3457,77.1951986,28.5763982,No,No,1,195,3.6
3458,77.194929,28.576014,No,Yes,2,100,3.5
3459,77.194929,28.5761036,No,No,1,0,0.0
3460,77.1951986,28.5762189,No,Yes,2,65,2.4
3461,77.2374755,28.6021693,No,No,1,7,2.9
3462,0.0,0.0,No,No,1,8,2.9
3463,77.25664444,28.55948889,No,No,1,10,2.7
3464,77.25142501,28.55597567,No,No,2,21,3.2
3465,77.25097778,28.55600833,No,No,1,13,2.8
3466,77.245962,28.558244,No,No,1,24,2.7
3467,77.24570923,28.55801293,No,No,2,19,3.3
3468,77.25065019,28.55561316,No,Yes,1,16,3.2
3469,0.0,0.0,No,No,1,7,3.0
3470,77.25350372,28.5564445,No,No,1,12,3.1
3471,77.251334,28.555408,No,Yes,1,11,3.1
3472,77.256582,28.559209,No,No,1,12,2.8
3473,77.2540139,28.5618466,No,No,1,9,3.1
3474,77.24476,28.562469,No,No,2,19,3.0
